CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15642660,667,Spain,Female,33,0,125523.19,1,1,1,150975.66,0
15642661,553,France,Female,31,3,0.0,1,1,1,56537.8,0
15642662,660,Spain,Female,37,1,165433.58,2,1,1,11132.16,0
15642663,664,Germany,Female,38,10,79049.6,2,0,1,82389.0,1
15642664,504,Spain,Female,31,9,0.0,1,0,1,194505.87,0
15642665,746,Germany,Male,54,4,59915.03,1,0,1,129215.43,0
15642666,564,France,Female,45,1,0.0,1,1,1,155547.35,0
15642667,658,France,Female,46,6,88770.17,1,1,0,20249.75,1
15642668,762,France,Female,36,9,109812.66,3,1,1,105787.96,1
15642669,739,Germany,Female,43,6,0.0,1,1,1,175340.93,0
15642670,653,France,Female,29,8,0.0,2,1,0,175965.1,0
15642671,614,France,Male,44,3,75300.91,2,1,1,195902.63,0
15642672,741,France,Male,35,4,132911.24,1,1,0,164938.76,0
15642673,715,France,Male,27,2,16885.96,1,1,1,174801.25,0
15642674,590,Spain,Female,37,6,10111.09,2,0,1,41064.2,0
15642675,572,Germany,Female,35,4,37730.37,1,1,1,5226.72,0
15642676,448,Spain,Male,61,8,104792.77,1,1,1,131105.68,1
15642677,664,Spain,Female,42,6,30483.79,2,1,0,137965.9,1
15642678,641,Germany,Male,53,3,172282.74,1,0,1,183472.47,1
15642679,760,Spain,Female,49,6,48348.15,1,1,1,111435.24,0
15642680,684,France,Female,38,0,0.0,1,0,1,84820.43,0
15642681,779,France,Female,33,1,0.0,2,0,0,186868.38,0
15642682,582,France,Male,20,2,138549.58,1,0,1,39798.71,0
15642683,760,France,Male,29,4,0.0,1,0,1,93737.21,0
15642684,598,Spain,Male,44,4,0.0,1,1,1,8708.54,0
15642685,725,Germany,Male,34,6,0.0,2,1,1,158920.38,0
15642686,508,France,Male,41,8,139346.3,2,0,1,124739.72,0
15642687,672,Germany,Male,18,9,0.0,2,1,0,58015.29,1
15642688,457,Germany,Female,42,8,169741.61,2,1,1,107828.38,0
15642689,624,France,Male,48,5,216819.37,3,1,1,137434.25,1
15642690,692,Germany,Male,20,6,82661.77,1,1,1,158268.01,1
15642691,599,Spain,Male,41,7,55717.35,2,0,1,20647.63,0
15642692,548,Spain,Male,51,3,0.0,2,1,1,38521.75,0
15642693,732,Germany,Female,54,6,2184.3,2,1,1,104553.12,0
15642694,639,France,Male,32,5,48008.08,2,1,1,142055.79,0
15642695,602,France,Male,45,7,44050.2,1,1,1,175995.61,0
15642696,654,France,Male,52,0,10441.07,2,1,0,108930.21,0
15642697,850,Spain,Male,42,4,0.0,2,1,0,60938.61,0
15642698,761,France,Female,50,2,0.0,1,1,0,171557.64,0
15642699,762,France,Female,37,8,81338.4,2,1,1,192157.79,0
15642700,692,Spain,Female,41,8,15158.58,1,1,1,49818.84,1
15642701,666,Spain,Male,31,2,103662.14,2,1,1,120433.91,0
15642702,417,Germany,Male,36,9,35161.14,1,0,0,64302.78,1
15642703,584,France,Male,42,1,168386.66,1,0,1,171906.59,0
15642704,603,France,Female,31,4,0.0,1,0,0,81730.81,0
15642705,468,France,Female,35,3,41126.43,2,1,0,182775.53,0
15642706,537,Germany,Male,45,6,107158.55,2,1,1,94984.36,0
15642707,457,France,Male,58,7,0.0,1,1,0,146409.76,1
15642708,646,Spain,Male,18,3,158532.31,1,0,1,68940.67,0
15642709,729,Spain,Female,57,2,140026.08,2,0,0,105367.11,0
15642710,757,France,Male,35,8,182337.58,2,1,1,138081.21,0
15642711,690,France,Female,47,7,0.0,1,1,1,38071.86,0
15642712,556,Germany,Female,49,10,121905.75,2,1,1,34862.95,0
15642713,462,Spain,Female,53,10,85130.94,2,0,0,17403.02,0
15642714,479,Spain,Female,30,6,0.0,1,1,1,70456.99,0
15642715,526,France,Male,35,10,160634.16,2,1,1,117858.26,0
15642716,563,France,Female,37,7,35840.96,2,0,0,21640.62,0
15642717,634,Spain,Male,34,7,62624.46,1,0,1,29954.33,1
15642718,551,Germany,Female,51,9,51772.9,2,0,0,157405.01,0
15642719,682,France,Male,37,7,0.0,2,0,0,87392.63,0
15642720,627,Germany,Female,21,10,148301.43,3,0,0,17839.83,0
15642721,651,Spain,Female,31,0,132881.86,1,1,1,63810.35,0
15642722,760,France,Female,22,3,108691.13,2,0,1,92513.61,0
15642723,535,Spain,Male,35,9,76880.89,1,1,1,47309.11,0
15642724,690,France,Female,44,6,0.0,1,1,1,135502.79,0
15642725,648,Spain,Female,31,5,71918.63,2,1,1,161392.02,0
15642726,617,Germany,Female,33,2,0.0,2,1,0,154952.32,0
15642727,735,France,Female,35,2,45627.28,2,0,1,113545.99,0
15642728,735,Germany,Male,39,3,41421.46,1,1,1,91202.53,0
15642729,558,Spain,Male,43,9,129960.95,3,0,1,185324.6,0
15642730,632,Spain,Male,46,5,0.0,2,0,1,22909.99,0
15642731,677,France,Male,60,0,153573.46,2,1,0,102180.35,1
15642732,623,Germany,Female,39,9,21976.81,1,1,1,64223.07,1
15642733,706,Germany,Female,45,3,89009.06,1,1,0,89076.63,0
15642734,677,Germany,Female,22,8,96768.13,1,1,0,127979.85,1
15642735,827,Spain,Male,34,6,71285.54,3,1,0,115590.38,1
15642736,501,France,Female,35,10,160265.89,1,1,0,142701.22,0
15642737,638,France,Male,27,5,79174.11,2,0,0,3675.73,0
15642738,561,Germany,Male,32,10,119401.88,2,1,0,96073.2,0
15642739,708,France,Male,36,4,72114.48,1,1,0,138320.42,1
15642740,493,Spain,Female,32,1,75341.33,2,1,1,158888.74,1
15642741,683,Germany,Female,64,1,98684.89,2,0,1,22809.45,0
15642742,588,France,Female,43,5,18245.63,2,1,0,63409.51,0
15642743,578,Spain,Male,58,8,39923.94,1,0,0,117025.12,0
15642744,509,France,Female,52,8,68637.23,2,1,0,77069.27,1
15642745,604,Germany,Female,31,0,79471.12,2,1,1,78038.37,0
15642746,755,France,Male,38,6,75558.51,2,1,0,32354.16,1
15642747,647,France,Female,33,6,0.0,1,0,0,43829.29,0
15642748,710,France,Female,36,9,139472.84,2,0,1,56189.68,1
15642749,811,Germany,Male,28,1,73195.57,2,1,1,143494.69,0
15642750,675,France,Male,33,9,0.0,2,1,0,83065.37,0
15642751,595,France,Female,41,3,51537.57,2,1,0,42074.82,1
15642752,695,France,Male,41,7,175135.94,1,1,1,12558.33,0
15642753,597,France,Female,40,5,35874.53,1,1,1,112286.92,0
15642754,601,Spain,Female,37,10,199722.74,2,0,1,41108.62,0
15642755,502,France,Male,46,6,0.0,2,1,0,117974.42,0
15642756,739,Spain,Male,35,9,0.0,3,1,1,109048.77,1
15642757,612,Germany,Male,51,10,157063.13,1,1,0,67322.39,1
15642758,667,Germany,Male,19,10,85523.86,2,1,0,46874.88,0
15642759,549,France,Female,44,5,0.0,2,1,0,87340.46,0
15642760,692,Spain,Male,42,8,22847.41,2,0,0,67139.43,0
15642761,576,France,Male,31,10,59674.08,2,1,0,66737.51,0
15642762,636,Germany,Male,34,9,98021.99,2,0,1,188409.42,0
15642763,735,Spain,Male,42,9,21371.33,1,0,1,118104.8,0
15642764,726,Spain,Female,47,8,0.0,2,0,0,132061.58,1
15642765,647,Germany,Male,20,5,74392.31,2,1,0,38740.47,0
15642766,478,Spain,Male,44,5,18450.1,3,1,1,80056.36,1
15642767,850,Germany,Female,33,8,30487.75,3,0,0,51692.51,0
15642768,819,France,Male,49,9,34368.84,2,1,1,185195.08,1
15642769,720,France,Female,19,8,80826.09,3,1,0,91741.98,0
15642770,576,France,Female,62,2,0.0,1,1,1,182967.88,0
15642771,638,France,Female,29,6,167509.64,2,0,1,100463.89,0
15642772,597,Spain,Female,52,2,0.0,3,1,1,194989.59,1
15642773,772,Germany,Male,37,3,43300.13,4,0,1,137951.77,0
15642774,675,France,Female,29,8,113970.36,2,0,1,116281.89,0
15642775,573,Spain,Male,40,9,79476.18,1,1,1,130016.49,0
15642776,604,France,Female,48,7,12298.49,4,0,0,20067.8,0
15642777,758,Spain,Female,22,5,137024.08,1,1,1,125125.55,0
15642778,805,Spain,Male,45,5,0.0,2,1,1,60523.26,0
15642779,798,Spain,Male,37,7,182489.91,1,1,1,154986.76,0
15642780,723,Spain,Female,43,1,84689.97,1,0,0,80405.99,0
15642781,625,France,Male,38,4,44932.99,1,1,0,174416.13,0
15642782,335,Germany,Female,32,6,46033.05,1,1,1,72815.13,1
15642783,678,France,Male,26,2,0.0,1,1,1,56770.51,0
15642784,649,France,Female,44,7,0.0,1,1,1,101016.99,0
15642785,663,Germany,Male,44,2,70086.65,1,0,0,91672.06,0
15642786,655,France,Male,44,3,0.0,3,0,1,11324.7,0
15642787,521,Spain,Female,42,9,0.0,2,0,1,153675.57,0
15642788,704,Spain,Female,47,9,0.0,4,1,1,78186.46,0
15642789,711,France,Female,52,5,110960.69,1,1,0,91786.81,0
15642790,716,Germany,Male,19,5,46108.02,2,0,0,142148.53,0
15642791,741,France,Male,18,1,109326.47,1,0,0,9670.42,0
15642792,708,Spain,Female,55,1,0.0,2,0,1,50332.68,0
15642793,610,Germany,Male,24,2,93815.48,3,0,0,44068.22,1
15642794,643,France,Female,27,2,26757.77,1,0,1,105396.65,0
15642795,658,France,Male,35,3,0.0,3,1,1,171057.73,0
15642796,660,France,Male,21,3,113700.13,1,1,0,95465.92,0
15642797,746,Spain,Male,34,3,0.0,1,0,0,61430.84,1
15642798,712,France,Female,28,9,37823.8,2,1,1,20449.08,0
15642799,850,France,Male,35,9,43062.54,2,1,0,550.09,0
15642800,850,Spain,Male,40,10,117276.96,2,1,1,56559.84,0
15642801,657,Spain,Male,34,2,78078.49,2,1,1,92872.82,0
15642802,300,Spain,Male,34,0,0.0,1,1,1,71354.58,1
15642803,769,Germany,Female,40,8,0.0,1,1,1,91836.84,1
15642804,597,Germany,Male,48,1,0.0,1,1,0,87952.16,0
15642805,572,Germany,Male,54,2,0.0,1,1,0,90036.88,0
15642806,611,France,Male,35,1,0.0,1,1,0,134172.15,0
15642807,606,Germany,Male,56,5,108958.55,2,1,1,74385.97,1
15642808,709,France,Female,46,5,0.0,4,1,0,163986.83,0
15642809,498,France,Male,25,0,106895.57,2,1,0,160192.64,0
15642810,545,Spain,Male,25,3,146551.34,1,1,1,46303.85,0
15642811,683,France,Male,32,9,0.0,2,0,1,22573.5,0
15642812,710,Spain,Male,52,4,94680.89,1,1,1,180967.17,0
15642813,712,France,Female,32,5,0.0,2,1,1,34276.18,0
15642814,573,France,Male,19,4,68783.03,1,1,1,129693.41,0
15642815,555,Germany,Male,35,2,0.0,1,1,1,173161.88,0
15642816,600,Spain,Female,18,2,109586.45,2,1,1,1040.44,0
15642817,673,Germany,Male,27,2,112508.91,2,1,0,53274.58,1
15642818,794,Spain,Female,32,5,0.0,1,1,0,57672.2,0
15642819,451,France,Male,39,3,0.0,2,0,0,138006.66,0
15642820,628,Spain,Male,48,3,0.0,2,1,1,129086.41,0
15642821,520,France,Male,44,2,180352.72,2,1,1,110616.14,0
15642822,489,Spain,Male,26,3,0.0,2,0,0,182564.26,1
15642823,743,France,Male,34,7,0.0,2,1,1,197395.72,0
15642824,702,Spain,Male,38,2,0.0,1,0,0,13594.08,1
15642825,693,Germany,Male,35,9,98987.71,1,0,1,174313.01,0
15642826,739,France,Male,35,2,0.0,2,0,0,42671.78,1
15642827,603,Spain,Male,20,5,0.0,2,1,1,30838.06,0
15642828,608,France,Male,26,0,24436.44,2,0,1,156200.82,0
15642829,850,France,Male,33,9,90735.02,2,1,0,126607.8,0
15642830,626,Spain,Male,18,5,78759.41,1,1,1,11971.76,0
15642831,721,France,Female,44,10,111884.58,2,1,1,43065.89,0
15642832,650,France,Male,24,8,0.0,2,0,0,142397.04,0
15642833,470,Germany,Female,44,2,0.0,2,1,0,2151.21,0
15642834,451,Spain,Female,43,1,71986.94,2,1,0,57003.63,0
15642835,593,France,Male,32,2,115035.56,3,1,1,90257.09,0
15642836,752,Germany,Female,48,2,0.0,3,1,1,182514.57,0
15642837,726,Germany,Male,45,1,0.0,2,0,1,170070.14,0
15642838,738,Spain,Male,34,10,145505.12,2,1,0,43389.65,0
15642839,554,Spain,Female,33,3,42905.07,1,1,0,61222.47,1
15642840,806,Spain,Female,48,7,16914.93,2,1,1,103678.64,0
15642841,556,Germany,Female,40,6,83353.86,2,1,0,87247.39,0
15642842,670,France,Male,48,9,0.0,1,0,1,153854.83,0
15642843,648,France,Female,18,8,0.0,2,1,0,190242.84,0
15642844,633,Germany,Female,38,7,163732.98,1,1,1,124310.52,1
15642845,779,Spain,Female,22,6,0.0,3,1,1,22437.48,0
15642846,581,Germany,Male,37,5,18721.08,2,0,0,88329.45,0
15642847,519,France,Male,45,2,114458.52,2,1,0,109433.68,1
15642848,651,France,Female,55,9,0.0,1,1,0,191027.66,1
15642849,611,Germany,Female,28,3,0.0,1,1,1,69028.62,1
15642850,850,Germany,Female,32,7,55924.33,2,1,0,133906.97,0
15642851,715,Germany,Female,37,1,71208.56,2,1,0,2266.51,1
15642852,610,Germany,Female,28,5,0.0,2,1,0,87343.19,1
15642853,547,France,Female,47,0,0.0,1,1,0,8107.32,0
15642854,467,Spain,Female,37,6,19165.28,2,1,1,47411.52,0
15642855,550,Germany,Male,39,3,46280.58,1,0,1,93860.84,0
15642856,661,France,Female,44,0,81864.26,2,1,1,116269.77,0
15642857,788,France,Female,37,4,0.0,2,1,0,175328.33,0
15642858,758,Spain,Male,29,4,192471.41,1,1,0,36969.04,0
15642859,672,Spain,Female,37,5,59141.61,2,1,1,61731.22,0
15642860,618,France,Male,29,7,0.0,1,1,0,111444.34,0
15642861,676,France,Female,39,3,42937.23,1,0,1,42540.31,0
15642862,599,France,Male,47,6,111238.25,1,1,0,181498.16,0
15642863,816,France,Female,26,10,41715.57,2,1,0,174782.0,0
15642864,631,Germany,Female,22,3,0.0,2,1,1,177368.47,0
15642865,641,Germany,Male,38,1,136085.74,2,0,1,144054.69,1
15642866,435,Germany,Male,30,7,0.0,1,1,1,199242.22,1
15642867,631,Germany,Male,38,4,0.0,1,1,1,165235.59,0
15642868,731,France,Female,41,9,0.0,1,1,0,99199.55,0
15642869,546,France,Female,18,3,0.0,1,1,1,147748.85,0
15642870,577,France,Female,44,1,0.0,2,0,1,19181.01,1
15642871,726,France,Female,26,6,97141.35,2,1,1,183604.06,0
15642872,506,France,Female,37,4,15898.5,3,0,0,196826.74,0
15642873,752,Germany,Male,31,8,0.0,2,1,0,171396.83,1
15642874,598,Spain,Female,32,6,0.0,3,1,0,7129.54,0
15642875,612,Spain,Male,54,8,88255.36,1,1,1,33049.98,0
15642876,540,Spain,Male,41,9,0.0,2,1,1,21110.16,0
15642877,686,Germany,Female,47,9,209507.01,2,1,1,85133.83,0
15642878,850,Germany,Female,39,4,0.0,1,1,1,7635.39,0
15642879,725,France,Male,44,10,115713.1,1,0,1,188663.52,0
15642880,566,Spain,Female,42,5,41971.83,1,0,1,117010.26,0
15642881,760,France,Male,40,7,0.0,4,1,0,113506.37,1
15642882,619,France,Female,49,9,10055.03,1,1,0,89204.73,0
15642883,783,France,Male,39,5,84063.05,2,0,1,67576.81,0
15642884,728,Spain,Female,60,10,38383.41,2,1,1,96860.43,1
15642885,364,Spain,Female,47,3,243179.28,2,1,0,103507.71,0
15642886,552,Spain,Female,26,1,0.0,2,1,1,139154.01,0
15642887,741,Germany,Male,36,5,7653.37,1,1,1,33058.45,0
15642888,664,Germany,Female,41,8,0.0,2,1,0,115046.35,0
15642889,550,Spain,Male,38,7,0.0,1,0,0,115826.57,0
15642890,588,Germany,Female,44,2,24953.19,1,1,0,73402.45,0
15642891,465,Spain,Female,45,4,0.0,2,1,1,192851.04,0
15642892,641,France,Male,24,5,84285.5,2,1,1,149017.91,0
15642893,850,France,Male,50,6,92597.89,2,1,0,142151.6,0
15642894,728,Spain,Male,33,1,123076.96,1,0,0,174620.36,0
15642895,850,France,Female,32,5,5131.52,2,0,0,67787.15,0
15642896,735,Spain,Female,32,1,91735.87,1,1,1,42541.55,0
15642897,749,Germany,Female,46,7,0.0,2,0,1,87660.53,0
15642898,841,Spain,Female,35,6,0.0,4,1,1,119509.65,0
15642899,686,France,Female,31,1,43109.31,2,1,1,111521.04,1
15642900,631,Germany,Female,33,3,43038.37,2,1,1,44088.41,0
15642901,750,France,Female,20,6,128463.43,2,1,0,53745.25,0
15642902,791,Germany,Male,29,8,0.0,2,1,1,185141.31,0
15642903,603,Germany,Female,25,2,114661.15,1,0,1,16230.51,0
15642904,580,Spain,Male,35,9,0.0,1,1,0,100812.01,0
15642905,663,Germany,Female,44,9,206483.74,1,1,0,94936.07,0
15642906,730,France,Male,43,7,144910.83,2,1,1,76678.35,0
15642907,727,Spain,Male,50,8,71181.34,2,1,1,156718.44,0
15642908,511,France,Male,48,7,0.0,1,0,1,184510.33,0
15642909,835,France,Female,32,3,106787.41,1,0,1,199447.24,0
15642910,587,France,Male,38,3,0.0,4,1,0,24557.33,1
15642911,624,Spain,Male,37,10,128986.98,2,1,1,8581.94,0
15642912,562,France,Male,18,6,166207.57,2,1,1,55066.37,1
15642913,850,France,Male,25,3,0.0,2,1,1,136499.04,0
15642914,673,Spain,Female,36,10,53615.5,3,1,0,80909.76,0
15642915,567,Spain,Female,36,9,0.0,1,1,0,93183.73,1
15642916,733,France,Female,43,9,0.0,2,1,0,199876.88,0
15642917,724,Spain,Female,42,6,209193.25,1,0,1,98269.34,0
15642918,631,Spain,Male,20,8,0.0,2,0,0,183063.4,0
15642919,731,France,Female,43,8,32937.13,1,1,1,82337.9,0
15642920,569,Spain,Male,39,8,118407.23,1,1,1,88033.59,0
15642921,602,Germany,Female,44,9,216290.52,1,1,1,154291.21,0
15642922,455,Germany,Male,48,9,95804.76,2,0,0,180284.18,0
15642923,521,France,Male,36,5,114016.24,2,0,0,162583.68,0
15642924,825,Germany,Male,50,0,41057.91,2,1,0,94291.7,0
15642925,809,France,Male,29,7,201187.84,2,1,1,139605.32,0
15642926,656,Spain,Female,28,5,182732.19,2,0,1,52761.39,0
15642927,811,France,Female,42,6,128774.76,2,0,0,15446.9,0
15642928,634,France,Male,34,1,0.0,2,0,1,31612.23,1
15642929,626,France,Male,40,2,0.0,1,0,1,4825.05,0
15642930,655,Spain,Female,57,5,36629.61,2,1,1,88905.77,0
15642931,637,France,Female,41,2,76828.16,1,1,1,131130.65,0
15642932,629,France,Female,40,4,0.0,3,0,1,6695.94,1
15642933,760,France,Male,29,3,0.0,2,1,1,10373.69,0
15642934,664,Spain,Male,21,4,0.0,2,0,0,104164.95,0
15642935,719,France,Male,37,7,0.0,2,1,0,187909.22,1
15642936,750,Spain,Male,48,3,50831.29,1,0,1,28285.45,0
15642937,687,France,Female,34,8,101232.95,2,1,0,135699.76,0
15642938,555,France,Male,42,2,0.0,2,1,1,130889.94,1
15642939,518,Germany,Female,52,6,0.0,1,1,1,61195.16,0
15642940,664,Spain,Male,52,6,0.0,1,1,0,15189.03,1
15642941,633,France,Female,42,0,50349.14,1,1,1,121837.11,0
15642942,658,France,Male,39,2,123214.55,1,1,0,88654.48,0
15642943,648,France,Female,22,9,128603.99,2,1,0,62397.35,0
15642944,850,Germany,Female,31,0,36068.69,2,1,1,156019.05,0
15642945,520,France,Male,35,7,40702.51,2,0,0,80989.89,0
15642946,456,Spain,Female,29,9,37281.57,2,1,1,123416.51,0
15642947,682,France,Female,40,4,0.0,1,1,1,51254.53,0
15642948,613,France,Female,57,3,0.0,2,1,0,15671.17,0
15642949,680,France,Male,53,2,0.0,1,0,1,31036.36,0
15642950,706,Germany,Male,40,6,0.0,2,1,0,73530.01,1
15642951,774,Germany,Male,45,7,65366.07,2,1,0,146759.28,0
15642952,503,France,Male,30,7,19169.94,1,1,1,117128.22,0
15642953,595,Spain,Female,52,0,0.0,1,1,1,75245.39,0
15642954,691,France,Female,22,6,56764.74,2,0,1,94859.81,0
15642955,724,Germany,Male,47,4,0.0,2,1,0,116333.06,0
15642956,850,Germany,Female,42,1,173958.62,2,0,1,33850.72,0
15642957,742,France,Male,30,7,142818.02,2,0,0,54366.59,0
15642958,644,Spain,Male,35,1,0.0,1,1,0,55307.42,0
15642959,563,Spain,Female,26,5,0.0,1,1,1,20618.47,0
15642960,595,France,Male,27,4,0.0,2,1,0,39963.31,0
15642961,592,Germany,Female,22,5,0.0,1,0,0,111858.25,0
15642962,713,France,Male,45,10,0.0,2,1,1,45269.63,0
15642963,674,Germany,Male,50,9,0.0,1,1,1,116400.13,0
15642964,521,France,Male,18,7,0.0,1,1,1,4814.45,0
15642965,607,Spain,Female,56,8,124230.22,2,1,0,34769.86,1
15642966,735,France,Male,37,2,0.0,2,1,1,122309.96,0
15642967,684,France,Female,40,2,0.0,2,1,1,116884.12,1
15642968,705,France,Male,23,6,0.0,1,0,1,55143.87,0
15642969,687,France,Male,51,2,0.0,1,0,1,124651.02,0
15642970,807,Germany,Female,40,10,50835.32,2,0,1,33191.06,1
15642971,672,France,Female,49,9,0.0,2,0,0,163502.51,1
15642972,612,Spain,Female,50,4,0.0,2,1,0,50072.73,0
15642973,561,France,Female,51,9,0.0,4,1,1,93464.18,1
15642974,674,Germany,Female,31,3,0.0,1,0,1,189457.94,0
15642975,413,Germany,Female,35,10,113601.21,1,0,0,115560.27,0
15642976,632,Spain,Male,31,8,0.0,2,1,1,150452.05,0
15642977,630,Spain,Female,46,10,0.0,1,1,0,149101.08,0
15642978,517,Spain,Male,41,7,136985.4,2,1,0,76281.45,0
15642979,559,Spain,Male,48,8,14215.04,2,1,0,20042.94,1
15642980,728,France,Male,49,5,68871.4,1,1,0,68115.43,0
15642981,672,Spain,Female,20,1,182712.93,1,1,0,6768.54,1
15642982,659,Spain,Male,51,7,35765.67,2,1,1,52844.55,0
15642983,679,France,Male,47,0,21666.36,1,1,0,7267.95,0
15642984,658,Germany,Male,34,10,41966.95,2,1,0,83913.98,1
15642985,770,France,Female,41,4,110231.33,2,1,0,1815.02,0
15642986,661,Germany,Male,36,1,76570.79,2,1,1,152133.89,0
15642987,508,France,Female,44,6,120178.53,2,0,1,192603.83,0
15642988,808,Germany,Male,34,4,28360.58,3,1,1,6343.32,1
15642989,685,Germany,Female,42,9,0.0,2,0,0,115567.77,0
15642990,592,Spain,Female,38,2,34396.85,1,1,1,54096.72,0
15642991,528,Germany,Male,33,6,0.0,1,1,1,104744.6,0
15642992,688,Spain,Male,39,2,87773.12,1,0,1,188617.8,0
15642993,638,France,Female,65,5,63588.63,4,1,0,153053.75,1
15642994,802,France,Female,31,3,82182.84,1,1,1,149261.21,0
15642995,616,France,Female,35,9,93085.78,1,0,1,58687.24,0
15642996,568,France,Male,31,1,0.0,1,1,1,159291.05,0
15642997,736,France,Male,32,8,0.0,4,1,1,20506.3,0
15642998,739,Germany,Male,46,5,87139.94,1,1,0,141496.99,1
15642999,666,Germany,Male,45,4,39833.66,1,1,0,80837.0,0
15643000,715,Germany,Male,37,4,0.0,1,1,1,87450.28,0
15643001,646,France,Female,48,7,0.0,2,1,0,97969.57,0
15643002,672,France,Female,45,4,217819.1,1,1,0,153645.71,0
15643003,763,Germany,Female,36,7,114409.42,3,1,1,62307.4,0
15643004,710,France,Female,22,7,0.0,2,0,0,64704.95,1
15643005,633,France,Female,46,0,49558.69,1,1,1,104067.69,0
15643006,781,France,Female,39,3,18811.39,2,1,1,53565.81,0
15643007,420,France,Male,38,8,112765.1,1,0,1,89226.28,0
15643008,849,France,Female,33,1,30140.56,1,0,1,132067.8,0
15643009,484,France,Male,45,10,0.0,1,1,0,197963.82,0
15643010,589,France,Male,41,3,0.0,2,0,1,52405.46,1
15643011,646,Germany,Male,35,3,78211.45,2,1,1,52436.8,0
15643012,635,France,Male,25,0,59345.25,1,0,0,78827.69,0
15643013,747,France,Female,48,9,0.0,1,0,1,131813.39,0
15643014,547,Spain,Female,44,9,126652.09,2,1,0,185243.49,0
15643015,675,Spain,Male,40,6,0.0,2,1,1,189798.12,0
15643016,593,France,Male,18,0,81479.04,2,0,0,67608.73,0
15643017,678,Spain,Female,37,4,43166.55,2,0,1,83458.6,0
15643018,643,France,Female,35,7,0.0,2,1,0,87270.36,0
15643019,659,France,Female,31,3,90416.49,1,1,0,69787.41,0
15643020,596,Spain,Male,45,4,104220.15,4,0,0,63088.89,0
15643021,600,Spain,Female,45,10,0.0,3,1,0,14288.57,0
15643022,677,France,Female,42,9,105679.98,2,1,1,109020.25,0
15643023,741,Germany,Male,48,2,47518.7,1,0,0,132466.6,0
15643024,591,Germany,Male,27,4,192803.56,4,1,0,198308.11,0
15643025,565,France,Female,33,2,0.0,1,1,1,123833.76,0
15643026,709,France,Male,38,3,80016.8,2,1,1,122086.71,0
15643027,646,France,Male,31,10,0.0,1,1,1,74081.98,1
15643028,730,Spain,Male,45,2,35328.04,2,1,1,11512.83,0
15643029,562,France,Male,32,4,0.0,2,1,1,122832.98,0
15643030,477,Spain,Male,50,1,0.0,2,0,1,25117.19,0
15643031,598,France,Female,28,8,6453.0,2,1,0,148780.23,0
15643032,575,France,Female,59,2,3877.73,3,1,1,150828.0,1
15643033,642,Germany,Female,58,9,111866.37,1,0,0,21029.12,1
15643034,588,Germany,Female,37,0,41908.0,2,0,0,55531.28,0
15643035,721,France,Female,49,4,173284.49,2,0,1,163975.46,0
15643036,622,France,Male,33,3,277566.48,2,1,0,192429.66,0
15643037,664,Germany,Female,48,1,87283.05,2,1,0,146111.11,0
15643038,665,France,Female,36,7,120082.31,2,1,1,80269.23,0
15643039,668,France,Male,25,8,117793.18,1,1,0,165437.98,0
15643040,647,Germany,Female,18,5,0.0,1,1,1,58585.39,0
15643041,699,Germany,Female,35,7,27466.05,1,0,1,173247.06,0
15643042,572,France,Female,40,1,0.0,1,1,1,8577.98,0
15643043,785,Germany,Female,51,10,125751.15,1,1,0,198577.69,1
15643044,627,Spain,Male,38,5,60549.5,1,1,1,22116.2,0
15643045,522,France,Male,48,0,0.0,1,1,0,183027.35,0
15643046,668,Germany,Male,33,9,46167.72,2,0,1,170503.19,0
15643047,567,France,Male,34,2,52541.12,1,1,0,58646.92,0
15643048,714,France,Female,48,6,8608.49,2,1,1,92473.19,0
15643049,850,France,Female,18,0,10079.16,4,1,1,42902.24,0
15643050,573,France,Female,38,5,87744.87,3,1,0,96216.15,0
15643051,682,Spain,Female,34,6,22566.29,1,0,0,36169.19,0
15643052,479,France,Female,51,2,18500.34,1,1,0,58528.66,0
15643053,694,Germany,Female,32,10,0.0,2,1,1,7842.48,1
15643054,564,France,Female,43,7,0.0,2,0,1,110375.16,0
15643055,589,France,Male,47,7,0.0,1,1,0,144706.37,0
15643056,543,Germany,Male,23,4,12314.38,2,1,0,40467.39,0
15643057,721,Spain,Male,36,10,175786.46,1,0,0,122426.85,0
15643058,747,Spain,Male,33,1,132511.24,2,0,0,9627.5,0
15643059,652,Spain,Male,47,1,78229.26,2,1,1,16702.32,0
15643060,566,France,Male,44,4,0.0,1,1,0,108892.62,0
15643061,804,Spain,Male,35,3,130394.52,2,1,0,11867.56,1
15643062,577,France,Female,27,3,0.0,1,0,1,91444.46,0
15643063,440,Germany,Female,48,4,0.0,4,1,1,12824.39,1
15643064,694,Spain,Female,37,0,0.0,2,1,1,69860.14,0
15643065,542,France,Female,21,6,64084.34,1,1,1,176128.05,0
15643066,745,France,Male,22,2,0.0,1,1,1,149277.28,0
15643067,613,Germany,Male,42,9,111392.63,2,1,1,82714.8,0
15643068,708,Germany,Male,25,9,0.0,1,1,1,70062.6,0
15643069,785,France,Male,56,7,0.0,3,1,1,72948.91,0
15643070,532,Spain,Female,28,8,0.0,2,0,1,26362.53,1
15643071,595,Germany,Female,37,7,14672.64,1,1,1,78134.25,0
15643072,642,France,Female,39,10,211765.26,1,0,1,117496.92,0
